feedback_id,source_type,source_name,feedback_text,created_at,customer_segment,product_area,sentiment,severity,language,data_type,metadata_origin,rating,product_name,product_price,theme,theme_origin
PUB-000143,Public Product Review,Flipkart Public Review Dataset,good. average quality,,Unknown,other,neutral,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",3.0,DALUCI Shelf OrganizersWhite Plastic,239,Unknown,not_available
PUB-000144,Public Product Review,Flipkart Public Review Dataset,worthless. bad quality bad bad,,Unknown,other,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,"Wishpool Cut Resistant Gloves - High Performance Level 5 Protection, Food Grade FREE SIZE Synthetic  Safety Gloves??????(2)",227,Unknown,not_available
PUB-000145,Public Product Review,Flipkart Public Review Dataset,terrible product. its good but holds only small amount of weight,,Unknown,accessories,positive,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,thos 5 Layer Simple BookshelfMultipurpose RackChildren BookcasesFile Rack for OfficeStorage OrganizerCabinet Shelves for Bedroom Office Living Room Metal Open Book ShelfFinish Color  Grey DIYDoItYourself,799,Unknown,not_available
PUB-000146,Public Product Review,Flipkart Public Review Dataset,soft materialvery good5,,Unknown,other,positive,1,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",5.0,Women Regular Fit Cream Viscose Rayon Trousers,349,Unknown,not_available
PUB-000147,Public Product Review,Flipkart Public Review Dataset,quality not good,,Unknown,other,negative,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",3.0,"Pack of 2 Women Solid Viscose Rayon Frontslit Kurta??????(Maroon, Yellow)",403,Unknown,not_available
PUB-000148,Public Product Review,Flipkart Public Review Dataset,good. ok but light color,,Unknown,other,neutral,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",3.0,Saral Home Grey Cotton Runner70 cm  X 200 cm Rectangle,872,Unknown,not_available
PUB-000149,Public Product Review,Flipkart Public Review Dataset,wonderful. good product but when i play songs in low volume it doing some wind noise and doing beep beep sound that irritating,,Unknown,audio,negative,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,"Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset??????(Green, In the Ear)",499,Unknown,not_available
PUB-000150,Public Product Review,Flipkart Public Review Dataset,don't waste your money. we have been using this grinder for last 1 year taking 4 hours to grind 12 kg rice getting very heatinformed to flipkart customer care but no response,,Unknown,kitchen,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,Ponmani Power Plus Tilting Wet Grinder?ÐÒÐÒ?ÐÒÐÒ(Red),8699,Unknown,not_available
PUB-000151,Public Product Review,Flipkart Public Review Dataset,waste of money! dont waste money for it,,Unknown,accessories,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,Manogyam Soft Comfortable Heel silicone Gel Set 2 Pieces Shoe Heel Protector Pain Relieve Heel SupportÐÒ?ÐÓ®ÐÂ ÐÒ?ÐÓ®ÐÂ (Beige),59,Unknown,not_available
PUB-000152,Public Product Review,Flipkart Public Review Dataset,really nice. nice product,,Unknown,accessories,positive,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,Airtel Regular Digital TV DTH Remote Compatible with SD and HD Recording (Black) Airtel Remote Controller??????(Black),215,Unknown,not_available
PUB-000153,Public Product Review,Flipkart Public Review Dataset,worthless. bad quality product everworst quality sound1 hour battery backupauto disconnecting after every 10 minutesheat issue while charging,,Unknown,audio,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,"Mivi Fort S24 Soundbar with FM Mode and 2 full range drivers, Made in India 24 W Bluetooth SoundbarÐÒ?ÐÓ®ÐÂ ÐÒ?ÐÓ®ÐÂ (Black, 2.0 Channel)",1999,Unknown,not_available
PUB-000154,Public Product Review,Flipkart Public Review Dataset,did not meet expectations. its not a juicer to be honest you cannot make juices from fruits like mango orange pineapple because the wastage is so much high you can make juice from vegitables but seriously speaking its not recommended for make juice from fruits so not recommend this at all,,Unknown,kitchen,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,PHILIPS by philips HL757700 VIVA COLLECTION 600 Juicer Multicolor,3268,Unknown,not_available
PUB-000155,Public Product Review,Flipkart Public Review Dataset,good. price for this product so high,,Unknown,other,neutral,3,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",3.0,Canon PG47 Ink Catridge,669,Unknown,not_available
PUB-000156,Public Product Review,Flipkart Public Review Dataset,brilliant. nicr,,Unknown,other,neutral,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",5.0,ZANDU Balm (25 ml) Pack Of 3 BalmÐÓ®ÐÂ ÐÓ®ÐÂ (3 x 25 ml),216,Unknown,not_available
PUB-000157,Public Product Review,Flipkart Public Review Dataset,don't waste your money. poor bad quality,,Unknown,other,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,Samanya Budhi Avum Tarkshakti Parikshan PaperbackPaperback Hindi RK Jha,166,Unknown,not_available
PUB-000158,Public Product Review,Flipkart Public Review Dataset,excellent. packaging was not good but the product is awesome,,Unknown,mobile,positive,1,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",5.0,"Vero Forza Glide PRO (4 Piece) Thumb & Finger Sleeve for Mobile Game, Pubg, Cod, Freefire & Fortnite  Gaming Accessory KitÐÒ?ÐÓ®ÐÂ ÐÒ?ÐÓ®ÐÂ (Multicolor, For Android, iOS)",284,Unknown,not_available
PUB-000159,Public Product Review,Flipkart Public Review Dataset,pretty good. nice,,Unknown,kitchen,positive,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",4.0,Prestige PWG 07 Wet Grinder?ÐÒÐÒ?ÐÒÐÒ(Black),4330,Unknown,not_available
PUB-000160,Public Product Review,Flipkart Public Review Dataset,utterly disappointed. does not fast charge any item at all not even 15w tablet,,Unknown,mobile,negative,5,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",1.0,"boAt 18W Power WCD QC3A Charger combo Compatible with Vivo,Oppo,Gionee,Xiomi,Redmi,realme,infinix,POCO,iphone,Samsung,Mi devices (Type C - Cable Included)?ÐÒÐÒ?ÐÒÐÒ(White, Cable Included)",449,Unknown,not_available
PUB-000161,Public Product Review,Flipkart Public Review Dataset,must buy! ok,,Unknown,other,neutral,2,en,public,"{""source_type"": ""public_source"", ""source_name"": ""public_source"", ""feedback_text"": ""public_source"", ""sentiment"": ""public_source"", ""rating"": ""public_source"", ""product_name"": ""public_source"", ""product_price"": ""public_source"", ""data_type"": ""public_source"", ""product_area"": ""derived"", ""severity"": ""derived"", ""language"": ""derived"", ""customer_segment"": ""unknown"", ""created_at"": ""unknown""}",5.0,SMBT Anti Theft System Security Pad Lock with Burglar Smart Alarm Siren Motion Sensor Secure for Home Door gate Cycle Shop Bike Office Shutter Safety Lock Safety LockBlack,388,Unknown,not_available
